year,city_token,name,population,area_sqmi,area_ha,m2_per_person
1990,Canton,"Canton, OH",244576.0,109.1,28256.77028376580,1155.3370029670000
2000,Canton,"Canton, OH",266595.0,143.51,37168.91937143190,1394.2091701431700
2010,Canton,"Canton, OH                                                                                          ",279245.0,166.45,43110.35209654270,1543.8182275973700
2020,Canton,"Canton, OH",295319.0,180.19,46668.99576014440,1580.2909992294600
1950,Atlantic City,Atlantic City,105083.0,55.0,14244.934606848,1355.5888780152800
1960,Atlantic City,Atlantic City,124902.0,60.0,15539.928662016000,1244.1697220233500
1980,Atlantic City,Atlantic City,146034.0,78.0,20201.907260620800,1383.3701234384300
1990,Atlantic City,"Atlantic City, NJ",169993.0,88.7,22973.194538680300,1351.420031335430
2000,Atlantic City,"Atlantic City, NJ",227180.0,120.86,31302.596301520900,1377.8764108425400
2010,Atlantic City,"Atlantic City, NJ                                                                                   ",248402.0,125.14,32411.111212744700,1304.7846318767400
2020,Atlantic City,"Atlantic City--Ocean City--Villas, NJ",294921.0,162.87,42183.136353042400,1430.3198603369200
1950,Lincoln,Lincoln,99509.0,26.4,6837.56861128704,687.1306727318170
1960,Lincoln,Lincoln,136220.0,35.0,9064.958386176,665.4645710010280
1970,Lincoln,Lincoln,153443.0,52.1,13493.838054850600,879.403951620508
1980,Lincoln,Lincoln,173550.0,64.0,16575.9239061504,955.109415508522
1990,Lincoln,"Lincoln, NE",192558.0,64.4,16679.523430563800,866.2077623658250
2000,Lincoln,"Lincoln, NE",226582.0,78.12,20232.987117944800,892.965333430936
2010,Lincoln,"Lincoln, NE                                                                                         ",258719.0,88.47,22913.624812142600,885.6568250550830
2020,Lincoln,"Lincoln, NE",291217.0,94.17,24389.918035034100,837.5169730831000
1950,Shreveport,Shreveport,150208.0,30.4,7873.56385542144,524.1773977032810
1960,Shreveport,Shreveport,208583.0,52.4,13571.53769816060,650.6540656794000
1970,Shreveport,Shreveport,234564.0,94.3,24423.58788046850,1041.2334322602100
1980,Shreveport,Shreveport,263827.0,120.0,31079.857324032000,1178.0392956002200
1990,Shreveport,"Shreveport, LA",256489.0,146.5,37943.3258164224,1479.3354029382300
2000,Shreveport,"Shreveport, LA",275213.0,154.66,40056.75611445660,1455.4819763040500
2010,Shreveport,"Shreveport, LA                                                                                      ",298317.0,185.23,47974.34976775370,1608.1668080516300
2020,Shreveport,"Shreveport, LA",288052.0,180.84,46837.34498731620,1626.003117052350
1950,Asheville,Asheville,58437.0,16.1,4169.880857640960,713.5686051030960
1960,Asheville,Asheville,68592.0,32.3,8365.66159638528,1219.6264282110600
1970,Asheville,Asheville,72451.0,38.2,9893.754581483520,1365.578747219990
1980,Asheville,Asheville,102400.0,83.0,21496.9013157888,2099.30676912
1990,Asheville,"Asheville, NC",110429.0,94.6,24501.28752377860,2218.7367017521300
2000,Asheville,"Asheville, NC",221570.0,206.76,53550.594169307100,2416.870251807880
2010,Asheville,"Asheville, NC                                                                                       ",280648.0,264.88,68603.60506658000,2444.471546798120
2020,Asheville,"Asheville, NC",285776.0,248.58,64381.92444673230,2252.8807333972200
1950,Davenport,Davenport,194925.0,54.8,14193.134844641300,728.1331201560230
1960,Davenport,Davenport,227176.0,95.9,24837.985978122200,1093.3367071399400
1970,Davenport,Davenport,266119.0,118.4,30665.459226378200,1152.321300860830
1980,Davenport,Davenport,285024.0,142.0,36777.831166771200,1290.341556036380
1990,Davenport,"Davenport--Rock Island--Moline, IA--IL",264018.0,146.0,37813.8264109056,1432.2442564865100
2000,Davenport,"Davenport, IA--IL",270626.0,123.87,32082.182722732000,1185.4804313972800
2010,Davenport,"Davenport, IA--IL                                                                                   ",280051.0,138.23,35801.40564917450,1278.3887809425600
2020,Davenport,"Davenport, IA--IL",285211.0,134.86,34928.5796559913,1224.6575221850200
1950,Springfield,Springfield,356908.0,167.3,43330.501085921300,1214.0523912582900
1960,Springfield,Springfield,449777.0,238.8,61848.91607482370,1375.1017965530400
1970,Springfield,Springfield,514308.0,237.8,61589.917263790100,1197.5298316143300
1980,Springfield,Springfield,505822.0,283.0,73296.66352250880,1449.0604110242100
1990,Springfield,"Springfield, MA--CT",532747.0,301.9,78191.74105104380,1467.7087069667900
2000,Springfield,"Springfield, MA--CT",573610.0,308.98,80025.45263316170,1395.1195521898500
2010,Springfield,"Springfield, MA--CT                                                                                 ",621300.0,348.56,90276.62557387160,1453.0279345545100
2020,Springfield,"Springfield, MA--CT",442145.0,201.77,52258.19010224950,1181.924257930080
1950,South Bend,South Bend,168165.0,37.2,9634.755770449920,572.9346636012200
1960,South Bend,South Bend,218933.0,64.0,16575.9239061504,757.1231338423350
1970,South Bend,South Bend,288572.0,102.8,26625.07777425410,922.6493829704230
1980,South Bend,South Bend,226331.0,94.0,24345.8882371584,1075.6762545633800
1990,South Bend,"South Bend--Mishawaka, IN--MI",237932.0,120.4,31183.456848445400,1310.603737557180
2000,South Bend,"South Bend, IN--MI",276498.0,155.8,40352.014759034900,1459.3962617825400
2010,South Bend,"South Bend, IN--MI                                                                                  ",278165.0,161.08,41719.52848129230,1499.8122869984500
2020,South Bend,"South Bend, IN--MI",278921.0,147.93,38313.69411620050,1373.6396368936200
1980,Concord,Concord,71994.0,57.0,14762.9322289152,2050.578135527290
2000,Concord,"Concord, CA",552624.0,176.46,45702.930194989100,827.0167454723120
2010,Concord,"Concord, CA                                                                                         ",615968.0,203.75,52771.007748096,856.7167084669330
2020,Concord,"Concord--Walnut Creek, CA",538583.0,175.76,45521.63102726550,845.2110636107260
2000,Santa Clarita,"Santa Clarita, CA",170481.0,54.33,14071.405403455500,825.3943491330700
2010,Santa Clarita,"Santa Clarita, CA                                                                                   ",258653.0,76.73,19872.97877060810,768.3258562865360
2020,Santa Clarita,"Santa Clarita, CA",278031.0,77.85,20163.05743896580,725.2089673081690
1970,Lakeland,Lakeland,66739.0,27.3,7070.667541217280,1059.4506272520200
1980,Lakeland,Lakeland,114360.0,77.0,19942.9084495872,1743.8709732063000
1990,Lakeland,"Lakeland, FL",147628.0,95.2,24656.68681039870,1670.1903981899600
2000,Lakeland,"Lakeland, FL",199487.0,120.6,31235.256610652200,1565.7790538056200
2010,Lakeland,"Lakeland, FL                                                                                        ",262596.0,146.02,37819.006387126300,1440.197352097000
2020,Lakeland,"Lakeland, FL",277915.0,145.93,37795.696494133300,1359.973247004780
1970,Rockford,Rockford,206084.0,61.0,15798.927473049600,766.6256222244130
1980,Rockford,Rockford,204304.0,77.0,19942.9084495872,976.1389130700920
1990,Rockford,"Rockford, IL",207826.0,91.1,23594.79168516100,1135.3147192921500
2000,Rockford,"Rockford, IL",270414.0,139.08,36021.55463855310,1332.0891166342400
2010,Rockford,"Rockford, IL                                                                                        ",296863.0,153.01,39629.40807625110,1334.9392843247900
2020,Rockford,"Rockford, IL",276443.0,133.81,34656.63090440600,1253.662813108160
1950,Reading,Reading,154931.0,26.4,6837.56861128704,441.3299217901540
1960,Reading,Reading,160297.0,33.1,8572.86064521216,534.8110473191740
1970,Reading,Reading,167932.0,41.1,10644.851133481000,633.8786612129290
1980,Reading,Reading,173450.0,52.0,13467.938173747200,776.4738065002710
1990,Reading,"Reading, PA",186267.0,59.8,15488.12889980930,831.5014951553030
2000,Reading,"Reading, PA",240264.0,100.65,26068.230330531800,1084.9827827111800
2010,Reading,"Reading, PA                                                                                         ",266254.0,103.84,26894.436537729000,1010.1045068892500
2020,Reading,"Reading, PA",276278.0,96.12,24894.965716549600,901.0838979777480
1960,Lubbock,Lubbock,129289.0,76.2,19735.709400760300,1526.4801646513100
1970,Lubbock,Lubbock,150135.0,76.9,19917.00856848380,1326.6066252695100
1980,Lubbock,Lubbock,175479.0,94.0,24345.8882371584,1387.3961121933900
1990,Lubbock,"Lubbock, TX",187906.0,108.6,28127.27087824900,1496.879869628910
2000,Lubbock,"Lubbock, TX",202225.0,74.52,19300.59139822390,954.4117393113550
2010,Lubbock,"Lubbock, TX                                                                                         ",237356.0,96.46,24983.025312301100,1052.5550359923900
2020,Lubbock,"Lubbock, TX",272280.0,106.27,27523.803648540700,1010.8639506589100
1960,Eugene,Eugene,95686.0,38.2,9893.754581483520,1033.9814164541900
1970,Eugene,Eugene,139255.0,55.3,14322.63425015810,1028.5184912684000
1980,Eugene,Eugene,182495.0,62.0,16057.926284083200,879.9104788669940
1990,Eugene,"Eugene--Springfield, OR",189192.0,65.5,16964.422122700800,896.677561561842
2000,Eugene,"Eugene, OR",224049.0,68.5,17741.4185558016,791.8543959491720
2010,Eugene,"Eugene, OR                                                                                          ",247421.0,86.75,22468.1468571648,908.0937696139290
2020,Eugene,"Eugene, OR",270179.0,73.49,19033.822622859300,704.4893430969570
1950,Salem,Winston-Salem,92477.0,23.1,5982.872534876160,646.9578960039970
1960,Salem,Winston-Salem,128176.0,43.0,11136.9488744448,868.8794216112850
1970,Salem,Winston-Salem,142554.0,66.0,17093.9215282176,1199.119037572960
1980,Salem,Winston-Salem,171530.0,109.0,28230.870402662400,1645.8269925180700
1990,Salem,"Winston-Salem, NC",185184.0,120.7,31261.156491755500,1688.113254479630
2000,Salem,"Winston-Salem, NC",299290.0,251.38,65107.121117626400,2175.3857836087500
2010,Salem,"Winston-Salem, NC                                                                                   ",391024.0,322.58,83547.83646321870,2136.6421616887600
2020,Salem,"Winston-Salem, NC",420924.0,310.79,80494.24048113260,1912.3224259280200
1950,Columbus,Columbus,437707.0,64.5,16705.4233116672,381.65766852408600
1960,Columbus,Columbus,616743.0,144.8,37503.027837665300,608.0819374952820
1970,Columbus,Columbus,790019.0,234.5,60735.221187379200,768.7817785063300
1980,Columbus,"Columbus, OH",833648.0,305.0,78994.63736524800,947.5778429894630
1990,Columbus,"Columbus, OH",945237.0,344.9,89328.68992548860,945.0401320038110
2000,Columbus,"Columbus, OH",1133193.0,397.71,103006.41713617300,908.9927058865790
2010,Columbus,"Columbus, OH                                                                                        ",1368035.0,510.46,132208.53308021100,966.4119198720170
2020,Columbus,"Columbus, OH",1567254.0,516.16,133684.82630310300,852.987622319694
1980,Round Lake Beach,Round Lake Beach,65676.0,41.0,10618.951252377600,1616.8693666449800
1990,Round Lake Beach,"Round Lake Beach--McHenry, IL--WI",112693.0,75.6,19580.31011414020,1737.4912473836100
2000,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI",226848.0,133.15,34485.69168912380,1520.211405395850
2010,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI                                                        ",290373.0,152.6,39523.218563727400,1361.118925097280
2020,Round Lake Beach,"Round Lake Beach--McHenry--Grayslake, IL--WI",261835.0,127.61,33050.838275997700,1262.2773225885700
1950,Peoria,Peoria,154539.0,33.2,8598.760526315520,556.4136254483030
1960,Peoria,Peoria,181432.0,50.4,13053.54007609340,719.4728645494420
1970,Peoria,Peoria,247121.0,106.7,27635.173137285100,1118.2850966645900
1980,Peoria,Peoria,261418.0,123.0,31856.8537571328,1218.6174539294500
1990,Peoria,"Peoria, IL",242353.0,129.1,33436.74650443780,1379.6712441949500
2000,Peoria,"Peoria, IL",247172.0,123.14,31893.113590677500,1290.320650829280
2010,Peoria,"Peoria, IL                                                                                          ",266921.0,143.51,37168.91937143190,1392.5063734750000
2020,Peoria,"Peoria, IL",259781.0,145.79,37759.436660588500,1453.5103283376600
1970,Killeen,Killeen,73585.0,40.3,10437.65208465410,1418.4483365705100
1980,Killeen,Killeen,88145.0,40.0,10359.952441344000,1175.3306984337200
1990,Killeen,"Killeen, TX",137876.0,66.2,17145.72129042430,1243.5609743845400
2000,Killeen,"Killeen, TX",167976.0,64.08,16596.64381103310,988.0366130300210
2010,Killeen,"Killeen, TX                                                                                         ",217630.0,84.81,21965.68916375960,1009.3134753370200
2020,Killeen,"Killeen, TX",257222.0,100.42,26008.660603994100,1011.1367069688500
1990,Kennewick,"Richland--Kennewick--Pasco, WA",116118.0,97.2,25174.68443246590,2168.0260108222600
2000,Kennewick,"Kennewick--Richland, WA",153851.0,84.77,21955.329211318300,1427.0514466151200
2010,Kennewick,"Kennewick--Pasco, WA                                                                                ",210975.0,102.47,26539.608166613000,1257.950381164260
2020,Kennewick,"Kennewick--Richland--Pasco, WA",255401.0,112.21,29062.256586080300,1137.9069222939700
1950,Wilmington,Wilmington,187359.0,46.7,12095.24447526910,645.565170355794
1960,Wilmington,Wilmington,283667.0,90.0,23309.892993024,821.7343925456260
1970,Wilmington,Wilmington,371267.0,109.8,28438.069451489300,765.9735298717440
1980,Wilmington,Wilmington,406112.0,171.0,44288.796686745600,1090.5562181552300
1990,Wilmington,"Wilmington, DE--NJ--MD--PA",449616.0,187.8,48639.97671211010,1081.8115172082400
2000,Wilmington,"Wilmington, NC",161149.0,118.92,30800.138608115700,1911.2832600956700
2010,Wilmington,"Wilmington, NC                                                                                      ",219957.0,133.77,34646.270951964700,1575.1383657698900
2020,Wilmington,"Wilmington, NC",255329.0,142.25,36842.5808695296,1442.9454104128200
1950,Montgomery,Montgomery,109468.0,28.7,7433.265876664320,679.0355059619540
1960,Montgomery,Montgomery,142893.0,39.2,10152.753392517100,710.5143983622100
1970,Montgomery,Montgomery,138983.0,51.1,13234.839243817000,952.263172029454
1980,Montgomery,Montgomery,196947.0,118.0,30561.859701964800,1551.780920855090
1990,Montgomery,"Montgomery, AL",210007.0,156.4,40507.414045655000,1928.8601830250900
2000,Montgomery,"Montgomery, AL",196892.0,98.76,25578.722577678300,1299.1245239866700
2010,Montgomery,"Montgomery, AL                                                                                      ",263907.0,153.58,39777.03739854030,1507.23692052656
2020,Montgomery,"Montgomery, AL",254348.0,145.1,37580.72748097540,1477.5318650422000
1980,Winter Haven,Winter Haven,72560.0,46.0,11913.9453075456,1641.9439508745300
1990,Winter Haven,"Winter Haven, FL",86427.0,48.1,12457.842810716200,1441.4295082226800
2000,Winter Haven,"Winter Haven, FL",153924.0,104.16,26977.31615725980,1752.6387150320800
2010,Winter Haven,"Winter Haven, FL                                                                                    ",201289.0,134.36,34799.0802504745,1728.8118203416200
2020,Winter Haven,"Winter Haven, FL",253251.0,142.72,36964.310310715400,1459.5918796259600
1990,Tallahassee,"Tallahassee, FL",155884.0,89.0,23050.894181990400,1478.7209836795600
2000,Tallahassee,"Tallahassee, FL",204260.0,113.88,29494.78460050640,1443.9824048030100
2010,Tallahassee,"Tallahassee, FL                                                                                     ",240223.0,126.5,32763.349595750400,1363.8723018091700
2020,Tallahassee,"Tallahassee, FL",252934.0,125.46,32493.990832275500,1284.682598317170
1960,Laredo,Laredo,60678.0,13.5,3496.4839489536000,576.2358596119850
1970,Laredo,Laredo,70197.0,22.1,5723.873723842560,815.4014735448180
1980,Laredo,Laredo,94961.0,22.0,5697.9738427392,600.0330496455600
1990,Laredo,"Laredo, TX",123651.0,32.9,8521.06088300544,689.1218739036030
2000,Laredo,"Laredo, TX",175586.0,42.51,11010.039457038300,627.0454055014830
2010,Laredo,"Laredo, TX                                                                                          ",235730.0,65.68,17011.04190868690,721.6324569926120
2020,Laredo,"Laredo, TX",251462.0,64.2,16627.72366835710,661.2420034978300
1970,Anchorage,Anchorage,110782.0,54.5,14115.435201331200,1274.1632396356100
1980,Anchorage,Anchorage,170247.0,140.0,36259.833544704,2129.836857313430
1990,Anchorage,"Anchorage, AK",221883.0,161.3,41776.50821971970,1882.8169900226600
2000,Anchorage,"Anchorage, AK",225744.0,78.85,20422.05624999940,904.6555500921120
2010,Anchorage,"Anchorage, AK                                                                                       ",251243.0,84.98,22009.71896163530,876.0331217839040
2020,Anchorage,"Anchorage, AK",249252.0,91.69,23747.600983670800,952.7546813534410
1970,Nashua,Nashua,60961.0,33.5,8676.460169625600,1423.2804858230000
1980,Nashua,Nashua,75299.0,35.0,9064.958386176,1203.8617227554200
1990,Nashua,"Nashua, NH",96791.0,43.5,11266.448279961600,1163.9975080288000
2000,Nashua,"Nashua, NH--MA",197155.0,137.7,35664.13627932670,1808.9389708263400
2010,Nashua,"Nashua, NH--MA                                                                                      ",226400.0,182.28,47210.30327520460,2085.2607453712300
2020,Nashua,"Nashua, NH--MA",242984.0,195.56,50649.807485730800,2084.4914679868100
2000,Livermore,"Livermore, CA",75202.0,20.87,5405.305186271230,718.7714670183280
2010,Livermore,"Livermore, CA                                                                                       ",81624.0,24.47,6337.700905992190,776.4506647545080
2020,Livermore,"Livermore--Pleasanton--Dublin, CA",240381.0,65.26,16902.26240805270,703.1446914711540
1950,York,New York,12296117.0,1253.4,324629.10974951400,264.0094509100020
1960,York,New York,14114927.0,1891.5,489896.2510700540,347.07671606807100
1970,York,New York,16206841.0,2425.1,628098.0166375830,387.5511684464500
1980,York,New York,15590274.0,2808.0,727268.6613823490,466.4886976215740
1990,York,"New York, NY--Northeastern New Jersey",16044012.0,2966.4,768294.0730500710,478.8665534842980
2000,York,"New York--Newark, NY--NJ--CT",17799861.0,3352.6,868319.4138712470,487.8237048431150
2010,York,"New York--Newark, NY--NJ--CT                                                                        ",18351295.0,3450.2,893597.6978281270,486.93985782917600
2020,York,"New York--Jersey City--Newark, NY--NJ",19426449.0,3248.12,841259.2180944570,433.0483754876960
1990,Gulfport,"Biloxi--Gulfport, MS",179643.0,128.9,33384.94674223100,1858.4051002394200
2000,Gulfport,"Gulfport--Biloxi, MS",205754.0,134.91,34941.529596543000,1698.2187270499200
2010,Gulfport,"Gulfport, MS                                                                                        ",208948.0,164.52,42610.484391247900,2039.2865397729500
2020,Gulfport,"Gulfport--Biloxi, MS",236344.0,168.64,43677.55949270630,1848.0502780991400
2000,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR",299086.0,239.54,62040.575194988500,2074.3389926305000
2010,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR                                                               ",306196.0,239.27,61970.64551600950,2023.8881473307800
2020,Aguadilla,"Aguadilla--Isabela--San Sebastián, PR",232573.0,187.32,48515.657282814000,2086.0399652072200
1970,Appleton,Appleton,129532.0,37.1,9608.855889346560,741.8132885577740
1980,Appleton,Appleton,142151.0,49.0,12690.941740646400,892.778928086781
1990,Appleton,"Appleton--Neenah, WI",160918.0,57.6,14918.331515535400,927.0766176273230
2000,Appleton,"Appleton, WI",187683.0,73.04,18917.273157894100,1007.9374880993000
2010,Appleton,"Appleton, WI                                                                                        ",216154.0,103.78,26878.89660906700,1243.5067872473800
2020,Appleton,"Appleton, WI",230967.0,107.78,27914.89185320140,1208.609535267000
1970,Lafayette,Lafayette,79117.0,18.6,4817.377885224960,608.8928909368350
1980,Lafayette,Lafayette,113999.0,48.0,12431.9429296128,1090.530875675470
1990,Lafayette,"Lafayette, LA",129592.0,70.7,18311.215940075500,1412.9896860975600
2000,Lafayette,"Lafayette, LA",178079.0,124.6,32271.251854786600,1812.1873918197300
2010,Lafayette,"Lafayette, LA                                                                                       ",252720.0,178.63,46264.95761493200,1830.6805007491300
2020,Lafayette,"Lafayette, LA",227316.0,161.2,41750.60833861630,1836.6770635862100
2010,Navarre,"Fort Walton Beach--Navarre--Wright, FL                                                              ",191917.0,120.51,31211.94671765910,1626.325271740340
2020,Navarre,"Navarre--Miramar Beach--Destin, FL",226213.0,119.62,30981.437775839200,1369.5692898215100
1980,Bremerton,Bremerton,64536.0,35.0,9064.958386176,1404.635921993310
1990,Bremerton,"Bremerton, WA",112977.0,55.2,14296.734369054700,1265.4553023230100
2000,Bremerton,"Bremerton, WA",178369.0,117.5,30432.360296448,1706.1462640059700
2010,Bremerton,"Bremerton, WA                                                                                       ",198979.0,136.49,35350.74771797610,1776.6069644523300
2020,Bremerton,"Bremerton, WA",224449.0,146.91,38049.51532894620,1695.2410270906200
1960,Green Bay,Green Bay,97162.0,46.6,12069.344594165800,1242.187747696190
1970,Green Bay,Green Bay,129105.0,77.6,20098.30773620740,1556.7412366838900
1980,Green Bay,Green Bay,142747.0,86.0,22273.8977488896,1560.3758922351900
1990,Green Bay,"Green Bay, WI",161931.0,100.1,25925.78098446340,1601.0387748154100
2000,Green Bay,"Green Bay, WI",187316.0,82.11,21266.392373968900,1135.3217223285200
2010,Green Bay,"Green Bay, WI                                                                                       ",206520.0,105.01,27197.46514663830,1316.9409813402300
2020,Green Bay,"Green Bay, WI",224156.0,113.66,29437.804862079000,1313.2731161369300
1980,Rock Hill,Rock Hill,50846.0,39.0,10100.953630310400,1986.577829192150
1990,Rock Hill,"Rock Hill, SC",58757.0,43.4,11240.54839885820,1913.0568951543200
2000,Rock Hill,"Rock Hill, SC",70007.0,61.18,15845.54725903570,2263.4232661070500
2010,Rock Hill,"Rock Hill, SC                                                                                       ",104996.0,95.62,24765.466311032800,2358.705694601020
2020,Rock Hill,"Rock Hill, SC",218443.0,145.15,37593.67742152700,1720.9833879559900
1970,Roanoke,Roanoke,156621.0,66.4,17197.521052631000,1098.0341750232100
1980,Roanoke,Roanoke,177475.0,90.0,23309.892993024,1313.4183965642500
1990,Roanoke,"Roanoke, VA",178277.0,91.7,23750.19097178110,1332.2072377132800
2000,Roanoke,"Roanoke, VA",197442.0,111.97,29000.096871432200,1468.790676321770
2010,Roanoke,"Roanoke, VA                                                                                         ",210111.0,124.18,32162.47235415250,1530.7371986308400
2020,Roanoke,"Roanoke, VA",217312.0,125.5,32504.350784716800,1495.7457841590300
1970,Brownsville,Brownsville,52627.0,15.2,3936.78192771072,748.0536469323200
1980,Brownsville,Brownsville,91611.0,31.0,8028.963142041600,876.4191136480990
1990,Brownsville,"Brownsville, TX",117676.0,38.1,9867.854700380160,838.5613634369080
2000,Brownsville,"Brownsville, TX",165776.0,57.33,14848.401836556300,895.6906811936760
2010,Brownsville,"Brownsville, TX                                                                                     ",217585.0,81.53,21116.17306356940,970.479263900058
2020,Brownsville,"Brownsville, TX",216444.0,62.1,16083.826165186600,743.0941104944730
1960,Fargo,Fargo,72730.0,20.2,5231.77598287872,719.3422223124870
1970,Fargo,Fargo,85446.0,23.5,6086.4720592896,712.3179621386140
1980,Fargo,Fargo,104643.0,45.0,11654.946496512,1113.781762421950
1990,Fargo,"Fargo--Moorhead, ND--MN",121336.0,51.5,13338.4387682304,1099.2977161131400
2000,Fargo,"Fargo, ND--MN",142477.0,45.81,11864.735533449200,832.7474282480130
2010,Fargo,"Fargo, ND--MN                                                                                       ",176676.0,70.27,18199.846451331100,1030.1255660831700
2020,Fargo,"Fargo, ND--MN",216214.0,77.73,20131.97758164170,931.1135070643780
2000,Bel Air,"Aberdeen--Havre de Grace--Bel Air, MD",174598.0,102.05,26430.828665978900,1513.8105056174100
2010,Bel Air,"Aberdeen--Bel Air South--Bel Air North, MD                                                          ",213751.0,131.13,33962.51409083600,1588.8821147426700
2020,Bel Air,"Bel Air--Aberdeen, MD",214647.0,107.2,27764.672542801900,1293.5038711373500
2000,Thousand Oaks,"Thousand Oaks, CA",210990.0,86.17,22317.927546765300,1057.77181604651
2010,Thousand Oaks,"Thousand Oaks, CA                                                                                   ",214811.0,85.62,22175.478200696800,1032.3250764950000
2020,Thousand Oaks,"Thousand Oaks, CA",213986.0,80.2,20771.704644894700,970.7039079610220
1970,Gainesville,Gainesville,69329.0,29.0,7510.9655199744,1083.380045864560
1980,Gainesville,Gainesville,103768.0,52.0,13467.938173747200,1297.8893467877600
1990,Gainesville,"Gainesville, FL",126215.0,61.2,15850.727235256300,1255.8513041442200
2000,Gainesville,"Gainesville, FL",159508.0,77.47,20064.637890773000,1257.9079350736600
2010,Gainesville,"Gainesville, FL                                                                                     ",187781.0,87.04,22543.256512364500,1200.5078528905800
2020,Gainesville,"Gainesville, FL",213748.0,87.7,22714.195727646700,1062.6623747425300
1990,Deltona,"Deltona, FL",58053.0,60.0,15539.928662016000,2676.851956318540
2000,Deltona,"Deltona, FL",147713.0,89.53,23188.16355183820,1569.8119699578400
2010,Deltona,"Deltona, FL                                                                                         ",182169.0,96.46,24983.025312301100,1371.4202368296000
2020,Deltona,"Deltona, FL",210712.0,108.98,28225.69042644170,1339.538822014970
1980,Olympia,Olympia,68616.0,42.0,10877.950063411200,1585.3372483693600
1990,Olympia,"Olympia, WA",95471.0,55.4,14348.53413126140,1502.9206912320400
2000,Olympia,"Olympia--Lacey, WA",143826.0,91.95,23814.94067453950,1655.8161024112100
2010,Olympia,"Olympia--Lacey, WA                                                                                  ",176617.0,105.58,27345.09446892750,1548.2708045617100
2020,Olympia,"Olympia--Lacey, WA",208157.0,106.21,27508.263719878700,1321.5151890101500
1950,Evansville,Evansville,137573.0,22.2,5749.77360494592,417.9434631029290
1960,Evansville,Evansville,143660.0,34.1,8831.85945624576,614.7751257305970
1970,Evansville,Evansville,142476.0,40.5,10489.4518468608,736.2258799279040
1980,Evansville,Evansville,180089.0,68.0,17611.9191502848,977.9564076809130
1990,Evansville,"Evansville, IN--KY",183087.0,74.9,19399.01094641660,1059.5515217583200
2000,Evansville,"Evansville, IN--KY",211989.0,105.72,27381.354302472200,1291.6403352283500
2010,Evansville,"Evansville, IN--KY                                                                                  ",229351.0,118.84,30779.418703233000,1342.0224330058700
2020,Evansville,"Evansville, IN",206855.0,112.75,29202.115944038400,1411.7191242193000
1990,College Station,"Bryan--College Station, TX",107599.0,62.3,16135.625927393300,1499.6074245479300
2000,College Station,"College Station--Bryan, TX",132500.0,49.15,12729.791562301400,960.7389858340710
2010,College Station,"College Station--Bryan, TX                                                                          ",171345.0,71.42,18497.695084019700,1079.5584980022600
2020,College Station,"College Station--Bryan, TX",206137.0,81.63,21142.072944672800,1025.6321254637800
1950,Amarillo,Amarillo,74443.0,22.0,5697.9738427392,765.4143227354080
1960,Amarillo,Amarillo,137969.0,54.8,14193.134844641300,1028.7191212983600
1970,Amarillo,Amarillo,127010.0,60.7,15721.227829739500,1237.7944909644500
1980,Amarillo,Amarillo,149230.0,80.0,20719.904882688000,1388.454391388330
1990,Amarillo,"Amarillo, TX",157934.0,88.2,22843.69513316350,1446.4076850560100
2000,Amarillo,"Amarillo, TX",179312.0,74.08,19186.631921369100,1070.0138262564200
2010,Amarillo,"Amarillo, TX                                                                                        ",196651.0,81.18,21025.523479707700,1069.1795861555600
2020,Amarillo,"Amarillo, TX",205860.0,83.99,21753.310138712100,1056.7040774658500
1950,Portland,Portland,512643.0,113.5,29396.365052313600,573.4276104874860
1960,Portland,Portland,651685.0,192.4,49831.37124286470,764.6542615353220
1970,Portland,Portland,824926.0,266.8,69100.8827837645,837.6615936916100
1980,Portland,Portland,1026144.0,349.0,90390.58505072640,880.8762225450460
1990,Portland,"Portland--Vancouver, OR--WA",1172158.0,388.0,100491.5386810370,857.3207594969010
2000,Portland,"Portland, OR--WA",1583138.0,473.94,122749.89650126400,775.3581589303290
2010,Portland,"Portland, OR--WA                                                                                    ",1849898.0,524.38,135813.79652979900,734.1691084038100
2020,Portland,"Portland, OR--WA",2104238.0,519.3,134498.08256974800,639.1771395143920
1950,Kalamazoo,Kalamazoo,83332.0,21.2,5490.77479391232,658.903517725762
1960,Kalamazoo,Kalamazoo,115659.0,42.1,10903.84994451460,942.7584489330330
1970,Kalamazoo,Kalamazoo,152083.0,73.3,18984.61284876290,1248.3060466168400
1980,Kalamazoo,Kalamazoo,154990.0,78.0,20201.907260620800,1303.432947972180
1990,Kalamazoo,"Kalamazoo, MI",164430.0,84.7,21937.199294545900,1334.136063646900
2000,Kalamazoo,"Kalamazoo, MI",187961.0,107.74,27904.531900760100,1484.5915855289200
2010,Kalamazoo,"Kalamazoo, MI                                                                                       ",209703.0,131.68,34104.96343690450,1626.3459958562600
2020,Kalamazoo,"Kalamazoo, MI",204562.0,109.46,28350.009855737900,1385.8883788649800
1960,Santa Barbara,Santa Barbara,72740.0,29.7,7692.264687697920,1057.5013318253900
1970,Santa Barbara,Santa Barbara,129774.0,37.1,9608.855889346560,740.4299697432890
1980,Santa Barbara,Santa Barbara,150173.0,45.0,11654.946496512,776.1013295673660
